variant,episode,epsilon,moves,return,won,replay_size,loss,rolling_success_100
dueling_dqn,124,0.91654,6,5.0,True,3285,4.6245034468483937e-08,0.38
dueling_dqn,125,0.91586,1,-10.0,False,3286,2.7996929219398226e-08,0.38
dueling_dqn,126,0.91518,14,-23.0,False,3300,1.2499408619248698e-08,0.37
dueling_dqn,127,0.9145,7,4.0,True,3307,1.0656968640887499e-08,0.38
dueling_dqn,128,0.91382,20,-9.0,True,3327,3.082531563336488e-09,0.39
dueling_dqn,129,0.91314,40,-40.0,False,3367,1.188834133358796e-07,0.39
dueling_dqn,130,0.91246,40,-40.0,False,3407,5.412967407636415e-09,0.39
dueling_dqn,131,0.91179,40,-29.0,True,3447,9.408547274603052e-10,0.39
dueling_dqn,132,0.91111,3,8.0,True,3450,4.730882352532717e-10,0.39
dueling_dqn,133,0.91043,24,-13.0,True,3474,2.357890238613436e-08,0.39
dueling_dqn,134,0.90975,1,-10.0,False,3475,2.077750949069923e-08,0.39
dueling_dqn,135,0.90907,17,-26.0,False,3492,9.780450227481197e-09,0.38
dueling_dqn,136,0.90839,14,-23.0,False,3506,4.173174694699355e-09,0.38
dueling_dqn,137,0.90771,40,-40.0,False,3546,3.719959895676084e-10,0.38
dueling_dqn,138,0.90704,18,-7.0,True,3564,3.6954393323185286e-08,0.39
dueling_dqn,139,0.90636,9,2.0,True,3573,2.4608102222600792e-08,0.39
dueling_dqn,140,0.90568,40,-40.0,False,3613,1.3000880372260326e-09,0.39
dueling_dqn,141,0.905,5,-14.0,False,3618,9.087011143549262e-10,0.39
dueling_dqn,142,0.90432,40,-40.0,False,3658,2.2001611643673868e-10,0.39
dueling_dqn,143,0.90364,40,-40.0,False,3698,9.961116376189239e-10,0.39
dueling_dqn,144,0.90296,20,-9.0,True,3718,3.0613178658711604e-10,0.4
dueling_dqn,145,0.90229,40,-40.0,False,3758,4.457162416926508e-11,0.4
dueling_dqn,146,0.90161,29,-18.0,True,3787,1.9114367866279736e-09,0.4
dueling_dqn,147,0.90093,25,-34.0,False,3812,1.8334095353012003e-10,0.39
dueling_dqn,148,0.90025,3,-12.0,False,3815,1.7643692062918603e-10,0.39
dueling_dqn,149,0.89957,21,-30.0,False,3836,4.5829229300409224e-11,0.39
dueling_dqn,150,0.89889,40,-40.0,False,3876,1.728675425027859e-09,0.38
dueling_dqn,151,0.89821,12,-1.0,True,3888,1.0019538532191063e-09,0.39
dueling_dqn,152,0.89754,8,3.0,True,3896,4.609246873066297e-10,0.4
dueling_dqn,153,0.89686,17,-26.0,False,3913,1.18998200182574e-10,0.4
dueling_dqn,154,0.89618,40,-40.0,False,3953,1.3831935596897438e-11,0.4
dueling_dqn,155,0.8955,40,-40.0,False,3993,3.587333208265875e-10,0.39
dueling_dqn,156,0.89482,39,-48.0,False,4032,2.2180701719776152e-11,0.38
dueling_dqn,157,0.89414,11,0.0,True,4043,7.649214595062404e-12,0.38
dueling_dqn,158,0.89346,2,9.0,True,4045,1.4213519250461104e-11,0.39
dueling_dqn,159,0.89279,10,-19.0,False,4055,7.543743407723014e-12,0.39
dueling_dqn,160,0.89211,40,-40.0,False,4095,9.792761046512055e-11,0.39
dueling_dqn,161,0.89143,40,-40.0,False,4135,8.713918475677929e-12,0.39
dueling_dqn,162,0.89075,16,-5.0,True,4151,3.389954983390453e-12,0.4
dueling_dqn,163,0.89007,2,9.0,True,4153,3.5820790778018363e-12,0.41
dueling_dqn,164,0.88939,40,-40.0,False,4193,8.843592524954147e-11,0.41
dueling_dqn,165,0.88871,40,-40.0,False,4233,2.90656387846866e-12,0.41
