episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100
3554,0.05,5,6.0,6.8,True,20000,24664,0.011674162931740284,0.0002423230574604921,0.97
3555,0.05,2,9.0,9.2,True,20000,24666,0.009860387071967125,0.00024214608396491314,0.97
3556,0.05,5,6.0,6.6,True,20000,24671,0.010985267348587513,0.00024196919252676848,0.97
3557,0.05,2,9.0,9.2,True,20000,24673,0.019876426085829735,0.00024179238321589208,0.97
3558,0.05,2,9.0,9.2,True,20000,24675,0.01428578794002533,0.00024161565610208535,0.98
3559,0.05,3,8.0,8.4,True,20000,24678,0.010758587159216404,0.00024143901125511758,0.98
3560,0.05,1,10.0,10.0,True,20000,24679,0.021542169153690338,0.00024126244874472504,0.98
3561,0.05,1,10.0,10.0,True,20000,24680,0.015068699605762959,0.0002410859686406121,0.98
3562,0.05,4,7.0,7.6,True,20000,24684,0.013382072560489178,0.00024090957101245009,0.98
3563,0.05,3,8.0,8.0,True,20000,24687,0.011923413723707199,0.000240733255929878,0.98
3564,0.05,2,9.0,9.2,True,20000,24689,0.01181773655116558,0.00024055702346250252,0.98
3565,0.05,2,9.0,9.2,True,20000,24691,0.011036073789000511,0.0002403808736798971,0.98
3566,0.05,3,8.0,8.4,True,20000,24694,0.01328178122639656,0.00024020480665160304,0.98
3567,0.05,1,10.0,10.0,True,20000,24695,0.010066206566989422,0.00024002882244712878,0.98
3568,0.05,4,7.0,7.6,True,20000,24699,0.009540589526295662,0.00023985292113595026,0.98
3569,0.05,1,10.0,10.0,True,20000,24700,0.008854067884385586,0.00023967710278751026,0.98
3570,0.05,1,10.0,10.0,True,20000,24701,0.010639436542987823,0.00023950136747121934,0.98
3571,0.05,3,8.0,8.4,True,20000,24704,0.01086728647351265,0.0002393257152564548,0.98
3572,0.05,2,9.0,9.2,True,20000,24706,0.012676532380282879,0.00023915014621256136,0.98
3573,0.05,1,10.0,10.0,True,20000,24707,0.016079828143119812,0.000238974660408851,0.98
3574,0.05,2,9.0,9.2,True,20000,24709,0.013987602666020393,0.00023879925791460275,0.98
3575,0.05,6,5.0,5.8,True,20000,24715,0.010897829197347164,0.00023862393879906283,0.98
3576,0.05,6,5.0,6.0,True,20000,24721,0.014632479287683964,0.00023844870313144428,0.98
3577,0.05,2,9.0,9.2,True,20000,24723,0.012086285278201103,0.00023827355098092728,0.98
3578,0.05,3,8.0,8.4,True,20000,24726,0.010719808749854565,0.00023809848241665926,0.98
3579,0.05,4,7.0,7.6,True,20000,24730,0.009619762189686298,0.00023792349750775452,0.98
3580,0.05,2,9.0,9.2,True,20000,24732,0.00798557884991169,0.00023774859632329432,0.98
3581,0.05,2,9.0,9.2,True,20000,24734,0.008784507401287556,0.00023757377893232704,0.98
3582,0.05,6,5.0,5.6,True,20000,24740,0.012379066087305546,0.00023739904540386747,0.98
3583,0.05,3,8.0,8.4,True,20000,24743,0.020937606692314148,0.00023722439580689785,0.98
3584,0.05,5,6.0,6.8,True,20000,24748,0.011903012171387672,0.00023704983021036717,0.98
3585,0.05,6,5.0,6.0,True,20000,24754,0.010182385332882404,0.00023687534868319093,0.98
3586,0.05,2,9.0,9.2,True,20000,24756,0.012594896368682384,0.00023670095129425188,0.98
3587,0.05,3,8.0,8.4,True,20000,24759,0.014981123618781567,0.0002365266381123991,0.98
3588,0.05,2,9.0,9.2,True,20000,24761,0.014284202829003334,0.0002363524092064489,0.98
3589,0.05,1,10.0,10.0,True,20000,24762,0.022614194080233574,0.000236178264645184,0.98
3590,0.05,1,10.0,10.0,True,20000,24763,0.01656344346702099,0.00023600420449735395,0.98
3591,0.05,5,6.0,6.4,True,20000,24768,0.020650511607527733,0.000235830228831675,0.98
3592,0.05,4,7.0,7.6,True,20000,24772,0.01976357027888298,0.00023565633771682992,0.98
3593,0.05,2,9.0,9.2,True,20000,24774,0.01498362421989441,0.00023548253122146804,0.98
3594,0.05,3,8.0,8.4,True,20000,24777,0.013580803759396076,0.00023530880941420552,0.98
3595,0.05,4,7.0,7.6,True,20000,24781,0.016183264553546906,0.00023513517236362509,0.98
3596,0.05,1,10.0,10.0,True,20000,24782,0.018285157158970833,0.00023496162013827575,0.98
3597,0.05,2,9.0,9.2,True,20000,24784,0.008896925486624241,0.00023478815280667334,0.98
3598,0.05,1,10.0,10.0,True,20000,24785,0.022661270573735237,0.00023461477043729975,0.98
3599,0.05,2,9.0,9.2,True,20000,24787,0.010346915572881699,0.0002344414730986039,0.98
3600,0.05,5,6.0,6.8,True,20000,24792,0.013606478460133076,0.00023426826085900057,0.98
3601,0.05,1,10.0,10.0,True,20000,24793,0.018727825954556465,0.0002340951337868713,0.98
3602,0.05,2,9.0,9.2,True,20000,24795,0.018724070861935616,0.00023392209195056393,0.98
3603,0.05,3,8.0,8.4,True,20000,24798,0.018950050696730614,0.0002337491354183928,0.98
3604,0.05,2,9.0,9.2,True,20000,24800,0.011242334730923176,0.00023357626425863813,0.98
3605,0.05,2,9.0,9.2,True,20000,24802,0.010693036019802094,0.00023340347853954683,0.98
3606,0.05,3,8.0,8.4,True,20000,24805,0.014179747551679611,0.0002332307783293321,0.98
3607,0.05,28,-17.0,-16.4,True,20000,24833,0.016061466187238693,0.000233058163696173,0.98
3608,0.05,1,10.0,10.0,True,20000,24834,0.010398452170193195,0.0002328856347082153,0.98
3609,0.05,5,6.0,6.8,True,20000,24839,0.016458017751574516,0.00023271319143357044,0.98
3610,0.05,3,8.0,8.4,True,20000,24842,0.009677098132669926,0.00023254083394031648,0.98
3611,0.05,1,10.0,10.0,True,20000,24843,0.008741210214793682,0.0002323685622964974,0.98
3612,0.05,3,8.0,8.2,True,20000,24846,0.01930108480155468,0.00023219637657012328,0.98
3613,0.05,3,8.0,8.4,True,20000,24849,0.013733003288507462,0.00023202427682917037,0.98
3614,0.05,3,8.0,8.4,True,20000,24852,0.020379984751343727,0.000231852263141581,0.98
3615,0.05,1,10.0,10.0,True,20000,24853,0.02315179444849491,0.00023168033557526333,0.98
3616,0.05,3,8.0,8.4,True,20000,24856,0.011230270378291607,0.00023150849419809158,0.98
3617,0.05,1,10.0,10.0,True,20000,24857,0.011077020317316055,0.00023133673907790604,0.98
3618,0.05,3,8.0,8.4,True,20000,24860,0.014392082579433918,0.00023116507028251302,0.98
3619,0.05,2,9.0,9.2,True,20000,24862,0.010686716064810753,0.00023099348787968465,0.98
3620,0.05,3,8.0,8.4,True,20000,24865,0.013521580956876278,0.00023082199193715875,0.98
3621,0.05,4,7.0,7.6,True,20000,24869,0.009608426131308079,0.00023065058252263933,0.98
3622,0.05,2,9.0,9.2,True,20000,24871,0.016693225130438805,0.00023047925970379624,0.98
3623,0.05,3,8.0,8.4,True,20000,24874,0.01152811199426651,0.00023030802354826477,0.99
3624,0.05,3,8.0,8.4,True,20000,24877,0.01294681429862976,0.00023013687412364628,0.99
3625,0.05,3,8.0,8.4,True,20000,24880,0.011951260268688202,0.00022996581149750808,0.99
3626,0.05,3,8.0,8.4,True,20000,24883,0.013793566264212132,0.00022979483573738274,0.99
3627,0.05,2,9.0,9.2,True,20000,24885,0.01815790869295597,0.00022962394691076885,0.99
3628,0.05,1,10.0,10.0,True,20000,24886,0.011850956827402115,0.00022945314508513066,0.99
3629,0.05,3,8.0,8.4,True,20000,24889,0.011477343738079071,0.00022928243032789813,0.99
3630,0.05,2,9.0,9.2,True,20000,24891,0.011023033410310745,0.00022911180270646656,0.99
3631,0.05,3,8.0,8.4,True,20000,24894,0.014324395917356014,0.000228941262288197,0.99
3632,0.05,5,6.0,6.4,True,20000,24899,0.014068476855754852,0.00022877080914041623,0.99
3633,0.05,1,10.0,10.0,True,20000,24900,0.01179762464016676,0.00022860044333041635,0.99
3634,0.05,3,8.0,8.4,True,20000,24903,0.011552621610462666,0.0002284301649254552,0.99
3635,0.05,2,-11.0,-10.8,False,20000,24905,0.01290331594645977,0.00022825997399275589,0.98
3636,0.05,2,9.0,9.2,True,20000,24907,0.01455148309469223,0.0002280898705995073,0.99
3637,0.05,4,7.0,7.6,True,20000,24911,0.012108373455703259,0.00022791985481286338,0.99
3638,0.05,2,9.0,9.2,True,20000,24913,0.010891824960708618,0.00022774992669994374,0.99
3639,0.05,45,-45.0,-45.0,False,20000,24958,0.012276182882487774,0.0002275800863278332,0.98
3640,0.05,5,6.0,6.4,True,20000,24963,0.008406594395637512,0.00022741033376358214,0.98
3641,0.05,2,9.0,9.2,True,20000,24965,0.010869079269468784,0.00022724066907420622,0.98
3642,0.05,1,10.0,10.0,True,20000,24966,0.020266016945242882,0.00022707109232668625,0.98
3643,0.05,38,-27.0,-26.4,True,20000,25004,0.012435518205165863,0.0002269016035879685,0.98
3644,0.05,2,9.0,9.2,True,20000,25006,0.06482207030057907,0.00022673220292496448,0.98
3645,0.05,4,7.0,7.6,True,20000,25010,0.01471665594726801,0.00022656289040455096,0.98
3646,0.05,4,7.0,7.2,True,20000,25014,0.011451460421085358,0.00022639366609356965,0.98
3647,0.05,3,8.0,8.4,True,20000,25017,0.01378411054611206,0.00022622453005882785,0.98
3648,0.05,6,5.0,5.6,True,20000,25023,0.01586207188665867,0.00022605548236709756,0.98
3649,0.05,3,8.0,8.4,True,20000,25026,0.012092585675418377,0.0002258865230851162,0.98
3650,0.05,1,10.0,10.0,True,20000,25027,0.01325853168964386,0.00022571765227958625,0.98
3651,0.05,1,10.0,10.0,True,20000,25028,0.014603129588067532,0.00022554887001717522,0.98
3652,0.05,2,9.0,9.2,True,20000,25030,0.00950397178530693,0.00022538017636451583,0.98
3653,0.05,3,8.0,8.4,True,20000,25033,0.010901669971644878,0.00022521157138820553,0.98
3654,0.05,2,9.0,9.2,True,20000,25035,0.014278672635555267,0.0002250430551548068,0.98
3655,0.05,3,8.0,8.4,True,20000,25038,0.009623122401535511,0.0002248746277308472,0.98
3656,0.05,3,8.0,8.4,True,20000,25041,0.01901206187903881,0.00022470628918281926,0.98
3657,0.05,5,6.0,6.8,True,20000,25046,0.013035555370151997,0.00022453803957718044,0.98
3658,0.05,4,7.0,7.6,True,20000,25050,0.011121214367449284,0.00022436987898035305,0.98
3659,0.05,4,7.0,7.6,True,20000,25054,0.016645586118102074,0.000224201807458724,0.98
3660,0.05,2,9.0,9.2,True,20000,25056,0.010605141520500183,0.00022403382507864554,0.98
3661,0.05,2,9.0,9.2,True,20000,25058,0.013195225968956947,0.00022386593190643425,0.98
3662,0.05,5,6.0,6.8,True,20000,25063,0.011913830414414406,0.00022369812800837174,0.98
3663,0.05,45,-45.0,-45.0,False,20000,25108,0.0121152987703681,0.0002235304134507045,0.97
3664,0.05,1,10.0,10.0,True,20000,25109,0.009003604762256145,0.0002233627882996433,0.97
3665,0.05,6,5.0,6.0,True,20000,25115,0.0135078439489007,0.00022319525262136407,0.97
3666,0.05,2,9.0,9.2,True,20000,25117,0.019894547760486603,0.0002230278064820072,0.97
3667,0.05,4,7.0,7.6,True,20000,25121,0.01442662626504898,0.00022286044994767777,0.97
3668,0.05,5,6.0,6.6,True,20000,25126,0.01703917793929577,0.00022269318308444565,0.97
3669,0.05,2,9.0,9.2,True,20000,25128,0.008178922347724438,0.000222526005958345,0.97
3670,0.05,4,7.0,7.6,True,20000,25132,0.010662581771612167,0.0002223589186353746,0.97
3671,0.05,1,10.0,10.0,True,20000,25133,0.008890322409570217,0.00022219192118149794,0.97
3672,0.05,2,9.0,9.2,True,20000,25135,0.015435375273227692,0.000222025013662643,0.97
3673,0.05,26,-35.0,-34.8,False,20000,25161,0.011035586707293987,0.00022185819614470228,0.96
3674,0.05,3,8.0,8.4,True,20000,25164,0.01067405566573143,0.00022169146869353276,0.96
3675,0.05,2,9.0,9.2,True,20000,25166,0.013960808515548706,0.00022152483137495555,0.96
3676,0.05,3,-12.0,-12.0,False,20000,25169,0.010654542595148087,0.00022135828425475667,0.95
3677,0.05,2,9.0,9.2,True,20000,25171,0.013040249235928059,0.00022119182739868608,0.95
3678,0.05,1,10.0,10.0,True,20000,25172,0.010179486125707626,0.00022102546087245843,0.95
3679,0.05,1,10.0,10.0,True,20000,25173,0.01935739256441593,0.00022085918474175256,0.95
3680,0.05,5,6.0,6.8,True,20000,25178,0.014792241156101227,0.00022069299907221177,0.95
3681,0.05,5,6.0,6.8,True,20000,25183,0.012566777877509594,0.0002205269039294433,0.95
3682,0.05,1,10.0,10.0,True,20000,25184,0.007195608224719763,0.00022036089937901902,0.95
3683,0.05,4,7.0,7.6,True,20000,25188,0.008969701826572418,0.000220194985486475,0.95
3684,0.05,3,8.0,8.4,True,20000,25191,0.015835680067539215,0.00022002916231731118,0.95
3685,0.05,2,9.0,9.2,True,20000,25193,0.015505902469158173,0.0002198634299369922,0.95
3686,0.05,2,9.0,9.2,True,20000,25195,0.017409566789865494,0.00021969778841094626,0.95
3687,0.05,2,9.0,9.2,True,20000,25197,0.01123681291937828,0.0002195322378045662,0.95
3688,0.05,3,8.0,8.0,True,20000,25200,0.01070964802056551,0.0002193667781832087,0.95
3689,0.05,1,10.0,10.0,True,20000,25201,0.008678637444972992,0.00021920140961219467,0.95
3690,0.05,1,10.0,10.0,True,20000,25202,0.011464904993772507,0.00021903613215680913,0.95
3691,0.05,2,9.0,9.2,True,20000,25204,0.012390302494168282,0.00021887094588230068,0.95
3692,0.05,4,7.0,7.6,True,20000,25208,0.014226948842406273,0.00021870585085388255,0.95
3693,0.05,43,-32.0,-31.6,True,20000,25251,0.013506265357136726,0.00021854084713673143,0.95
3694,0.05,3,8.0,8.2,True,20000,25254,0.014435856603085995,0.00021837593479598824,0.95
3695,0.05,3,8.0,8.4,True,20000,25257,0.019039716571569443,0.00021821111389675778,0.95
3696,0.05,5,6.0,6.8,True,20000,25262,0.017114851623773575,0.00021804638450410882,0.95
3697,0.05,3,8.0,8.4,True,20000,25265,0.013894535601139069,0.00021788174668307373,0.95
3698,0.05,45,-45.0,-44.4,False,20000,25310,0.014660164713859558,0.00021771720049864896,0.94
3699,0.05,3,8.0,8.4,True,20000,25313,0.009950709529221058,0.00021755274601579496,0.94
3700,0.05,3,8.0,8.4,True,20000,25316,0.019413640722632408,0.00021738838329943543,0.94
3701,0.05,6,5.0,5.8,True,20000,25322,0.013761078007519245,0.00021722411241445835,0.94
3702,0.05,2,9.0,9.2,True,20000,25324,0.011614453047513962,0.00021705993342571533,0.94
3703,0.05,4,7.0,7.4,True,20000,25328,0.012470649555325508,0.00021689584639802138,0.94
3704,0.05,2,9.0,9.2,True,20000,25330,0.014586043544113636,0.00021673185139615565,0.94
3705,0.05,4,7.0,7.6,True,20000,25334,0.020757850259542465,0.00021656794848486072,0.94
3706,0.05,2,9.0,9.2,True,20000,25336,0.01484593190252781,0.000216404137728843,0.94
3707,0.05,1,10.0,10.0,True,20000,25337,0.008656367659568787,0.00021624041919277227,0.94
3708,0.05,1,10.0,10.0,True,20000,25338,0.010648056864738464,0.00021607679294128186,0.94
3709,0.05,2,9.0,9.2,True,20000,25340,0.013654230162501335,0.00021591325903896896,0.94
3710,0.05,4,7.0,7.6,True,20000,25344,0.012199942953884602,0.00021574981755039422,0.94
3711,0.05,4,7.0,7.6,True,20000,25348,0.015923932194709778,0.00021558646854008166,0.94
3712,0.05,2,9.0,9.2,True,20000,25350,0.02266334369778633,0.00021542321207251898,0.94
3713,0.05,5,6.0,6.8,True,20000,25355,0.012878099456429482,0.00021526004821215724,0.94
3714,0.05,4,7.0,7.4,True,20000,25359,0.012194088660180569,0.00021509697702341095,0.94
3715,0.05,2,9.0,9.2,True,20000,25361,0.013330102898180485,0.00021493399857065788,0.94
3716,0.05,1,10.0,10.0,True,20000,25362,0.008367909118533134,0.00021477111291823942,0.94
3717,0.05,2,9.0,9.2,True,20000,25364,0.02382049895823002,0.00021460832013046026,0.94
3718,0.05,1,10.0,10.0,True,20000,25365,0.008826243691146374,0.00021444562027158855,0.94
3719,0.05,2,9.0,9.2,True,20000,25367,0.02195141278207302,0.00021428301340585537,0.94
3720,0.05,4,7.0,7.6,True,20000,25371,0.011079738847911358,0.00021412049959745546,0.94
3721,0.05,1,10.0,10.0,True,20000,25372,0.012201217003166676,0.00021395807891054676,0.94
3722,0.05,3,8.0,8.0,True,20000,25375,0.013475033454596996,0.00021379575140925038,0.94
3723,0.05,1,10.0,10.0,True,20000,25376,0.01390865072607994,0.00021363351715765052,0.94
3724,0.05,4,7.0,7.6,True,20000,25380,0.03526517376303673,0.00021347137621979484,0.94
3725,0.05,5,6.0,6.4,True,20000,25385,0.01131205353885889,0.00021330932865969382,0.94
3726,0.05,4,7.0,7.2,True,20000,25389,0.014829611405730247,0.00021314737454132142,0.94
3727,0.05,1,10.0,10.0,True,20000,25390,0.01166395004838705,0.0002129855139286145,0.94
3728,0.05,2,9.0,9.2,True,20000,25392,0.010835228487849236,0.00021282374688547312,0.94
3729,0.05,5,6.0,6.8,True,20000,25397,0.014965765178203583,0.00021266207347576043,0.94
3730,0.05,1,10.0,10.0,True,20000,25398,0.009084113873541355,0.00021250049376330242,0.94
3731,0.05,5,6.0,6.2,True,20000,25403,0.009985899552702904,0.0002123390078118881,0.94
3732,0.05,3,8.0,8.4,True,20000,25406,0.013905520550906658,0.00021217761568526967,0.94
3733,0.05,2,9.0,9.2,True,20000,25408,0.013532153330743313,0.00021201631744716218,0.94
3734,0.05,4,7.0,7.6,True,20000,25412,0.015902116894721985,0.0002118551131612436,0.94
3735,0.05,5,6.0,6.8,True,20000,25417,0.011164340190589428,0.00021169400289115504,0.95
3736,0.05,2,9.0,9.2,True,20000,25419,0.010774528607726097,0.00021153298670049996,0.95
3737,0.05,3,8.0,8.4,True,20000,25422,0.014482572674751282,0.00021137206465284523,0.95
3738,0.05,6,5.0,6.0,True,20000,25428,0.014246075414121151,0.00021121123681172018,0.95
3739,0.05,3,8.0,8.4,True,20000,25431,0.012150414288043976,0.0002110505032406171,0.96
3740,0.05,2,9.0,9.2,True,20000,25433,0.01141386665403843,0.00021088986400299124,0.96
3741,0.05,3,8.0,8.4,True,20000,25436,0.013049811124801636,0.0002107293191622602,0.96
3742,0.05,4,7.0,7.6,True,20000,25440,0.012401409447193146,0.0002105688687818046,0.96
3743,0.05,3,8.0,8.4,True,20000,25443,0.010526134632527828,0.00021040851292496778,0.96
3744,0.05,3,8.0,8.4,True,20000,25446,0.014241640456020832,0.00021024825165505577,0.96
3745,0.05,3,8.0,8.4,True,20000,25449,0.013003882952034473,0.00021008808503533694,0.96
3746,0.05,3,8.0,8.4,True,20000,25452,0.01111793052405119,0.0002099280131290428,0.96
3747,0.05,5,6.0,6.8,True,20000,25457,0.01618589460849762,0.00020976803599936694,0.96
3748,0.05,4,7.0,7.6,True,20000,25461,0.011711763218045235,0.0002096081537094659,0.96
3749,0.05,3,8.0,8.4,True,20000,25464,0.014377862215042114,0.00020944836632245874,0.96
3750,0.05,1,10.0,10.0,True,20000,25465,0.014704939909279346,0.00020928867390142695,0.96
3751,0.05,3,8.0,8.4,True,20000,25468,0.011646834202110767,0.00020912907650941464,0.96
3752,0.05,2,9.0,9.2,True,20000,25470,0.00966806523501873,0.0002089695742094282,0.96
3753,0.05,1,10.0,10.0,True,20000,25471,0.010162933729588985,0.00020881016706443678,0.96
3754,0.05,3,8.0,8.4,True,20000,25474,0.017422737553715706,0.0002086508551373716,0.96
3755,0.05,3,-12.0,-11.6,False,20000,25477,0.009009063243865967,0.00020849163849112655,0.95
3756,0.05,2,9.0,9.2,True,20000,25479,0.011743325740098953,0.00020833251718855791,0.95
3757,0.05,3,8.0,8.4,True,20000,25482,0.012771849520504475,0.00020817349129248426,0.95
3758,0.05,3,8.0,8.4,True,20000,25485,0.01135252695530653,0.00020801456086568638,0.95
3759,0.05,2,9.0,9.2,True,20000,25487,0.007109873928129673,0.00020785572597090758,0.95
3760,0.05,3,8.0,8.4,True,20000,25490,0.012883782386779785,0.0002076969866708534,0.95
3761,0.05,1,10.0,10.0,True,20000,25491,0.009433778934180737,0.00020753834302819147,0.95
3762,0.05,5,6.0,6.4,True,20000,25496,0.009783344343304634,0.00020737979510555198,0.95
3763,0.05,5,6.0,6.8,True,20000,25501,0.013998707756400108,0.0002072213429655269,0.96
3764,0.05,4,7.0,7.6,True,20000,25505,0.016315694898366928,0.00020706298667067072,0.96
3765,0.05,2,9.0,9.2,True,20000,25507,0.016543708741664886,0.00020690472628350003,0.96
3766,0.05,5,6.0,6.4,True,20000,25512,0.016476226970553398,0.00020674656186649352,0.96
3767,0.05,1,10.0,10.0,True,20000,25513,0.009556896053254604,0.0002065884934820921,0.96
3768,0.05,1,10.0,10.0,True,20000,25514,0.013323669321835041,0.0002064305211926986,0.96
3769,0.05,2,9.0,9.2,True,20000,25516,0.01715344935655594,0.00020627264506067777,0.96
3770,0.05,3,8.0,8.4,True,20000,25519,0.01290458720177412,0.00020611486514835684,0.96
3771,0.05,1,10.0,10.0,True,20000,25520,0.02543148212134838,0.0002059571815180247,0.96
3772,0.05,2,9.0,9.2,True,20000,25522,0.013864296488463879,0.0002057995942319324,0.96
3773,0.05,1,10.0,10.0,True,20000,25523,0.016737375408411026,0.00020564210335229305,0.97
3774,0.05,1,10.0,10.0,True,20000,25524,0.011214927770197392,0.00020548470894128128,0.97
3775,0.05,2,9.0,9.2,True,20000,25526,0.015554765239357948,0.00020532741106103406,0.97
3776,0.05,3,8.0,8.0,True,20000,25529,0.015004608780145645,0.00020517020977365018,0.98
3777,0.05,1,10.0,10.0,True,20000,25530,0.08844069391489029,0.00020501310514119004,0.98
3778,0.05,1,10.0,10.0,True,20000,25531,0.010597909800708294,0.00020485609722567614,0.98
3779,0.05,4,7.0,7.6,True,20000,25535,0.019144946709275246,0.00020469918608909284,0.98
3780,0.05,4,7.0,7.4,True,20000,25539,0.011962467804551125,0.00020454237179338595,0.98
3781,0.05,5,6.0,6.8,True,20000,25544,0.015326413325965405,0.00020438565440046336,0.98
3782,0.05,1,10.0,10.0,True,20000,25545,0.011155237443745136,0.00020422903397219466,0.98
3783,0.05,1,10.0,10.0,True,20000,25546,0.010725674219429493,0.00020407251057041117,0.98
3784,0.05,6,5.0,5.4,True,20000,25552,0.015696147456765175,0.00020391608425690576,0.98
3785,0.05,1,10.0,10.0,True,20000,25553,0.018258703872561455,0.00020375975509343296,0.98
3786,0.05,4,7.0,7.2,True,20000,25557,0.0141246747225523,0.0002036035231417092,0.98
3787,0.05,2,9.0,9.2,True,20000,25559,0.012529564090073109,0.00020344738846341228,0.98
3788,0.05,1,10.0,10.0,True,20000,25560,0.013057063333690166,0.00020329135112018176,0.98
3789,0.05,5,6.0,6.4,True,20000,25565,0.01105114072561264,0.0002031354111736187,0.98
3790,0.05,3,8.0,8.4,True,20000,25568,0.011999226175248623,0.0002029795686852859,0.98
3791,0.05,1,10.0,10.0,True,20000,25569,0.007853410206735134,0.00020282382371670726,0.98
3792,0.05,5,6.0,6.8,True,20000,25574,0.014531518332660198,0.00020266817632936846,0.98
3793,0.05,4,7.0,7.2,True,20000,25578,0.012721432372927666,0.0002025126265847166,0.98
3794,0.05,5,6.0,6.8,True,20000,25583,0.01095875259488821,0.0002023571745441604,0.98
3795,0.05,3,8.0,8.4,True,20000,25586,0.011411406099796295,0.00020220182026906981,0.98
3796,0.05,4,7.0,7.6,True,20000,25590,0.013110271655023098,0.00020204656382077612,0.98
3797,0.05,3,8.0,8.2,True,20000,25593,0.013013516552746296,0.00020189140526057222,0.98
3798,0.05,4,7.0,7.6,True,20000,25597,0.014200147241353989,0.00020173634464971236,0.99
3799,0.05,2,9.0,9.2,True,20000,25599,0.015172440558671951,0.0002015813820494118,0.99
3800,0.05,2,9.0,9.2,True,20000,25601,0.014205005019903183,0.00020142651752084738,0.99
3801,0.05,3,8.0,8.4,True,20000,25604,0.01268486026674509,0.00020127175112515734,0.99
3802,0.05,1,10.0,10.0,True,20000,25605,0.01490412000566721,0.0002011170829234407,0.99
3803,0.05,3,8.0,8.4,True,20000,25608,0.015388126485049725,0.0002009625129767582,0.99
3804,0.05,2,9.0,9.2,True,20000,25610,0.008656908757984638,0.00020080804134613162,0.99
3805,0.05,4,7.0,7.6,True,20000,25614,0.013847790658473969,0.00020065366809254387,0.99
3806,0.05,5,6.0,6.4,True,20000,25619,0.010072866454720497,0.00020049939327693918,0.99
3807,0.05,5,6.0,6.4,True,20000,25624,0.010982861742377281,0.00020034521696022265,0.99
3808,0.05,5,6.0,6.8,True,20000,25629,0.010666548274457455,0.0002001911392032606,0.99
3809,0.05,21,-10.0,-9.2,True,20000,25650,0.011724686250090599,0.00020003716006688062,0.99
3810,0.05,3,8.0,8.4,True,20000,25653,0.013985246419906616,0.00019988327961187118,0.99
3811,0.05,2,9.0,9.2,True,20000,25655,0.016489753499627113,0.00019972949789898192,0.99
3812,0.05,5,6.0,6.8,True,20000,25660,0.01009572483599186,0.00019957581498892342,0.99
3813,0.05,1,10.0,10.0,True,20000,25661,0.011670452542603016,0.00019942223094236705,0.99
3814,0.05,1,10.0,10.0,True,20000,25662,0.009869200177490711,0.00019926874581994568,0.99
3815,0.05,5,6.0,6.8,True,20000,25667,0.010567049495875835,0.00019911535968225255,0.99
3816,0.05,5,6.0,6.8,True,20000,25672,0.012412512674927711,0.00019896207258984216,0.99
3817,0.05,4,7.0,7.6,True,20000,25676,0.011040226556360722,0.00019880888460322994,0.99
3818,0.05,3,8.0,8.4,True,20000,25679,0.009376042522490025,0.00019865579578289184,0.99
3819,0.05,3,8.0,8.4,True,20000,25682,0.012103311717510223,0.00019850280618926506,0.99
3820,0.05,4,7.0,7.6,True,20000,25686,0.01826397515833378,0.00019834991588274747,0.99
3821,0.05,3,8.0,8.4,True,20000,25689,0.010433930903673172,0.0001981971249236978,0.99
3822,0.05,3,8.0,8.4,True,20000,25692,0.011944368481636047,0.00019804443337243535,0.99
3823,0.05,5,6.0,6.8,True,20000,25697,0.010805530473589897,0.0001978918412892405,0.99
3824,0.05,4,7.0,7.6,True,20000,25701,0.01847464218735695,0.00019773934873435397,0.99
3825,0.05,2,9.0,9.2,True,20000,25703,0.009869461879134178,0.0001975869557679775,0.99
3826,0.05,1,10.0,10.0,True,20000,25704,0.011511266231536865,0.00019743466245027348,0.99
3827,0.05,2,9.0,9.2,True,20000,25706,0.009700708091259003,0.0001972824688413649,0.99
3828,0.05,4,7.0,7.6,True,20000,25710,0.009855606593191624,0.00019713037500133535,0.99
3829,0.05,3,8.0,8.4,True,20000,25713,0.014534966088831425,0.00019697838099022905,0.99
3830,0.05,2,9.0,9.2,True,20000,25715,0.006494156550616026,0.0001968264868680509,0.99
3831,0.05,4,7.0,7.6,True,20000,25719,0.012323640286922455,0.00019667469269476617,0.99
3832,0.05,3,8.0,8.4,True,20000,25722,0.010244413278996944,0.00019652299853030084,0.99
3833,0.05,4,7.0,7.6,True,20000,25726,0.012703423388302326,0.00019637140443454142,0.99
3834,0.05,1,10.0,10.0,True,20000,25727,0.012292415834963322,0.0001962199104673349,0.99
3835,0.05,1,10.0,10.0,True,20000,25728,0.007833769544959068,0.00019606851668848852,0.99
3836,0.05,3,8.0,8.4,True,20000,25731,0.0119690066203475,0.00019591722315777025,0.99
3837,0.05,3,8.0,8.4,True,20000,25734,0.010744810104370117,0.00019576602993490847,0.99
3838,0.05,4,7.0,7.6,True,20000,25738,0.017948292195796967,0.0001956149370795917,0.99
3839,0.05,1,10.0,10.0,True,20000,25739,0.011950206942856312,0.00019546394465146919,0.99
3840,0.05,1,10.0,10.0,True,20000,25740,0.009675981476902962,0.00019531305271015017,0.99
3841,0.05,2,9.0,9.2,True,20000,25742,0.008391906507313251,0.00019516226131520447,0.99
3842,0.05,1,10.0,10.0,True,20000,25743,0.005682116840034723,0.00019501157052616216,0.99
3843,0.05,1,10.0,10.0,True,20000,25744,0.011371903121471405,0.00019486098040251356,0.99
